age,sex,education,education-num,marital-status,workclass,occupation,hours-per-week,income,label
88,Male,Prof-school,15,Married,Self-emp,Exec-managerial,40,<=50K,0
52,Male,5th-6th,3,Never-married,Private,Handlers-cleaners,50,<=50K,0
40,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
43,Male,Some-college,10,Separated,Local-gov,Craft-repair,40,<=50K,0
29,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
20,Male,Some-college,10,Never-married,Private,Machine-op-inspct,30,<=50K,0
30,Male,Some-college,10,Married,Private,Machine-op-inspct,40,<=50K,0
24,Male,Some-college,10,Divorced,Local-gov,Handlers-cleaners,50,<=50K,0
22,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,30,<=50K,0
38,Male,Masters,14,Never-married,Self-emp,Prof-specialty,40,>50K,1
38,Male,Masters,14,Divorced,Private,Exec-managerial,45,>50K,1
48,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
37,Male,Bachelors,13,Separated,Private,Other-service,70,<=50K,0
56,Female,Bachelors,13,Divorced,Private,Other-service,32,<=50K,0
22,Female,Some-college,10,Never-married,Private,Exec-managerial,40,<=50K,0
25,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
61,Female,HS-grad,9,Widowed,Private,Adm-clerical,24,<=50K,0
66,Male,10th,6,Married,Federal-gov,Craft-repair,40,<=50K,0
28,Male,Masters,14,Never-married,Private,Prof-specialty,40,<=50K,0
38,Female,11th,7,Divorced,Private,Sales,40,<=50K,0
41,Male,10th,6,Married,Private,Transport-moving,40,>50K,1
36,Female,HS-grad,9,Never-married,Private,Adm-clerical,35,<=50K,0
43,Female,HS-grad,9,Separated,Private,Exec-managerial,48,<=50K,0
56,Female,Masters,14,Separated,Self-emp,Sales,36,<=50K,0
45,Female,HS-grad,9,Widowed,Private,Sales,45,<=50K,0
59,Male,Some-college,10,Separated,Private,Adm-clerical,40,<=50K,0
21,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
20,Male,HS-grad,9,Never-married,Private,Protective-serv,40,<=50K,0
30,Female,HS-grad,9,Divorced,Private,Other-service,32,<=50K,0
50,Male,Bachelors,13,Married,Private,Exec-managerial,40,>50K,1
19,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
22,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
38,Male,Masters,14,Married,State-gov,Exec-managerial,60,>50K,1
67,Male,Masters,14,Married,Private,Exec-managerial,40,>50K,1
32,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
27,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
80,Male,Some-college,10,Never-married,Private,Prof-specialty,60,<=50K,0
29,Male,Assoc-acdm,12,Never-married,Local-gov,Adm-clerical,40,<=50K,0
33,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
44,Male,Masters,14,Married,State-gov,Exec-managerial,40,>50K,1
48,Male,Doctorate,16,Divorced,State-gov,Prof-specialty,50,>50K,1
37,Male,Assoc-voc,11,Married,Private,Transport-moving,50,>50K,1
41,Male,11th,7,Married,Private,Craft-repair,40,<=50K,0
47,Male,Doctorate,16,Married,Private,Prof-specialty,50,>50K,1
48,Male,HS-grad,9,Married,Private,Craft-repair,42,>50K,1
25,Male,Bachelors,13,Never-married,Private,Craft-repair,40,<=50K,0
42,Male,HS-grad,9,Married,Self-emp,Prof-specialty,50,>50K,1
28,Male,HS-grad,9,Separated,Private,Craft-repair,40,<=50K,0
44,Male,Masters,14,Married,Self-emp,Prof-specialty,54,<=50K,0
58,Male,HS-grad,9,Married,Self-emp,Sales,55,>50K,1
30,Female,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
56,Male,Masters,14,Married,Private,Prof-specialty,48,>50K,1
21,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
37,Female,Some-college,10,Widowed,State-gov,Transport-moving,40,<=50K,0
28,Female,HS-grad,9,Never-married,Private,Sales,60,<=50K,0
40,Male,HS-grad,9,Divorced,Private,Transport-moving,60,>50K,1
27,Male,HS-grad,9,Married,Self-emp,Farming-fishing,50,<=50K,0
33,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
27,Male,Assoc-acdm,12,Never-married,Private,Tech-support,40,<=50K,0
46,Male,HS-grad,9,Married,Private,Craft-repair,75,>50K,1
45,Male,Masters,14,Married,Local-gov,Prof-specialty,55,>50K,1
47,Male,Masters,14,Married,Local-gov,Prof-specialty,40,>50K,1
61,Female,7th-8th,4,Divorced,Private,Other-service,40,<=50K,0
20,Female,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
20,Male,12th,8,Never-married,Private,Other-service,35,<=50K,0
40,Female,Masters,14,Married,Local-gov,Prof-specialty,40,>50K,1
26,Female,10th,6,Never-married,Self-emp,Prof-specialty,32,<=50K,0
32,Female,Assoc-voc,11,Never-married,Local-gov,Protective-serv,50,<=50K,0
44,Male,Assoc-voc,11,Married,Private,Tech-support,45,<=50K,0
60,Male,HS-grad,9,Married,Private,Craft-repair,50,<=50K,0
25,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
41,Male,Masters,14,Married,Private,Prof-specialty,50,>50K,1
43,Male,HS-grad,9,Married,State-gov,Craft-repair,40,>50K,1
45,Male,Some-college,10,Divorced,Private,Craft-repair,50,<=50K,0
26,Male,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
44,Male,Masters,14,Married,Self-emp,Prof-specialty,40,<=50K,0
37,Male,HS-grad,9,Divorced,Private,Sales,40,<=50K,0
55,Male,HS-grad,9,Married,Private,Adm-clerical,50,>50K,1
42,Male,HS-grad,9,Married,Private,Craft-repair,50,>50K,1
35,Male,Bachelors,13,Married,Private,Tech-support,40,>50K,1
31,Female,11th,7,Separated,Private,Other-service,42,<=50K,0
40,Male,Some-college,10,Married,Private,Craft-repair,52,<=50K,0
26,Male,HS-grad,9,Never-married,Private,Transport-moving,40,<=50K,0
48,Male,Doctorate,16,Married,State-gov,Prof-specialty,45,>50K,1
23,Male,HS-grad,9,Separated,Private,Machine-op-inspct,54,<=50K,0
34,Female,HS-grad,9,Separated,Private,Other-service,40,<=50K,0
57,Male,Masters,14,Married,State-gov,Exec-managerial,45,>50K,1
40,Male,Assoc-acdm,12,Married,Private,Exec-managerial,40,>50K,1
51,Male,Assoc-acdm,12,Married,Private,Exec-managerial,55,>50K,1
21,Female,Some-college,10,Never-married,Private,Adm-clerical,25,<=50K,0
39,Female,HS-grad,9,Widowed,Private,Adm-clerical,40,<=50K,0
48,Female,Bachelors,13,Separated,Private,Adm-clerical,40,<=50K,0
53,Male,7th-8th,4,Never-married,Private,Other-service,40,<=50K,0
41,Male,Some-college,10,Married,Private,Exec-managerial,40,<=50K,0
50,Male,Masters,14,Married,Self-emp,Sales,40,>50K,1
54,Male,Some-college,10,Married,Private,Transport-moving,45,>50K,1
60,Male,5th-6th,3,Divorced,Private,Machine-op-inspct,40,<=50K,0
38,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
34,Female,Masters,14,Never-married,Self-emp,Exec-managerial,45,>50K,1
20,Male,7th-8th,4,Never-married,Self-emp,Craft-repair,20,<=50K,0
38,Male,HS-grad,9,Married,Private,Exec-managerial,44,>50K,1
25,Female,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
28,Female,Masters,14,Married,Local-gov,Exec-managerial,40,>50K,1
25,Male,Bachelors,13,Never-married,Private,Prof-specialty,45,<=50K,0
43,Male,Some-college,10,Married,Private,Prof-specialty,40,>50K,1
56,Male,HS-grad,9,Separated,Private,Craft-repair,40,<=50K,0
43,Female,HS-grad,9,Never-married,State-gov,Other-service,40,<=50K,0
47,Female,HS-grad,9,Never-married,Private,Exec-managerial,50,<=50K,0
43,Male,Assoc-voc,11,Divorced,Private,Craft-repair,40,<=50K,0
23,Male,Bachelors,13,Never-married,Private,Adm-clerical,24,<=50K,0
38,Female,Some-college,10,Divorced,Private,Adm-clerical,40,<=50K,0
34,Female,Some-college,10,Divorced,Local-gov,Protective-serv,40,<=50K,0
62,Male,Bachelors,13,Married,Private,Prof-specialty,55,>50K,1
45,Male,Some-college,10,Married,Private,Machine-op-inspct,65,<=50K,0
58,Male,Bachelors,13,Married,Self-emp,Prof-specialty,40,>50K,1
42,Male,Some-college,10,Divorced,Private,Craft-repair,38,<=50K,0
24,Male,Bachelors,13,Never-married,Private,Prof-specialty,30,<=50K,0
49,Male,7th-8th,4,Married,Private,Handlers-cleaners,40,<=50K,0
25,Male,Bachelors,13,Never-married,Private,Sales,48,<=50K,0
38,Male,Masters,14,Married,Federal-gov,Exec-managerial,40,>50K,1
28,Female,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
18,Male,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
43,Female,9th,5,Never-married,Private,Machine-op-inspct,40,<=50K,0
43,Male,Masters,14,Married,Private,Prof-specialty,40,>50K,1
25,Male,Some-college,10,Never-married,Private,Exec-managerial,20,<=50K,0
38,Male,10th,6,Separated,Self-emp,Machine-op-inspct,40,<=50K,0
37,Female,HS-grad,9,Divorced,Private,Machine-op-inspct,32,<=50K,0
28,Male,9th,5,Married,Private,Craft-repair,40,<=50K,0
56,Male,Bachelors,13,Married,Private,Sales,40,>50K,1
32,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,>50K,1
59,Male,Prof-school,15,Married,Self-emp,Prof-specialty,40,>50K,1
46,Male,Bachelors,13,Married,Private,Other-service,30,>50K,1
23,Female,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
26,Male,HS-grad,9,Married,State-gov,Protective-serv,38,<=50K,0
42,Female,Bachelors,13,Married-spouse-absent,Local-gov,Prof-specialty,45,>50K,1
18,Male,Some-college,10,Never-married,Private,Other-service,37,<=50K,0
40,Male,Bachelors,13,Married,Self-emp,Sales,50,>50K,1
31,Female,HS-grad,9,Divorced,Private,Other-service,28,<=50K,0
32,Female,Masters,14,Never-married,Private,Exec-managerial,60,>50K,1
59,Male,Bachelors,13,Married,Self-emp,Craft-repair,60,<=50K,0
43,Male,Bachelors,13,Married,Private,Sales,40,>50K,1
46,Male,Some-college,10,Married,Private,Craft-repair,45,>50K,1
25,Male,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
38,Female,Bachelors,13,Married,Local-gov,Prof-specialty,40,>50K,1
53,Female,Bachelors,13,Divorced,Private,Adm-clerical,40,<=50K,0
46,Male,Some-college,10,Divorced,Private,Sales,50,<=50K,0
70,Male,HS-grad,9,Married,Private,Handlers-cleaners,40,>50K,1
21,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
39,Male,HS-grad,9,Never-married,Private,Transport-moving,40,<=50K,0
33,Male,HS-grad,9,Married,Private,Handlers-cleaners,50,>50K,1
40,Male,Masters,14,Married,Local-gov,Exec-managerial,35,>50K,1
41,Female,HS-grad,9,Divorced,Private,Sales,40,<=50K,0
36,Male,HS-grad,9,Married,Private,Adm-clerical,50,>50K,1
28,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
25,Male,HS-grad,9,Married,Private,Sales,40,<=50K,0
34,Female,12th,8,Never-married,Private,Adm-clerical,40,<=50K,0
42,Male,HS-grad,9,Married,Private,Tech-support,40,>50K,1
30,Male,Some-college,10,Never-married,Private,Prof-specialty,50,<=50K,0
63,Male,7th-8th,4,Married,Private,Other-service,40,<=50K,0
41,Female,Some-college,10,Never-married,Private,Tech-support,40,<=50K,0
49,Male,Assoc-voc,11,Married,Local-gov,Protective-serv,56,>50K,1
46,Female,Prof-school,15,Never-married,State-gov,Prof-specialty,55,>50K,1
52,Male,Assoc-acdm,12,Married,Private,Exec-managerial,55,>50K,1
37,Female,Masters,14,Married,Local-gov,Prof-specialty,45,>50K,1
66,Male,HS-grad,9,Married,Private,Exec-managerial,40,>50K,1
21,Male,5th-6th,3,Never-married,Private,Handlers-cleaners,40,<=50K,0
37,Male,Masters,14,Married,Private,Exec-managerial,40,>50K,1
20,Female,9th,5,Never-married,Private,Other-service,40,<=50K,0
21,Female,Assoc-voc,11,Married,Private,Other-service,50,<=50K,0
31,Female,11th,7,Married,Private,Sales,20,<=50K,0
32,Male,Bachelors,13,Married,Private,Sales,40,<=50K,0
47,Male,HS-grad,9,Married,Federal-gov,Adm-clerical,40,>50K,1
26,Female,Some-college,10,Never-married,Private,Other-service,50,<=50K,0
20,Male,Some-college,10,Never-married,Private,Farming-fishing,60,<=50K,0
21,Female,Some-college,10,Never-married,Private,Exec-managerial,38,<=50K,0
54,Male,Some-college,10,Married,Private,Sales,60,<=50K,0
49,Male,Masters,14,Married,Private,Sales,40,>50K,1
42,Female,HS-grad,9,Divorced,Private,Other-service,30,<=50K,0
57,Male,Assoc-acdm,12,Married,Local-gov,Other-service,20,<=50K,0
44,Female,9th,5,Never-married,Private,Other-service,40,<=50K,0
33,Male,Some-college,10,Never-married,Private,Sales,35,<=50K,0
20,Male,Assoc-voc,11,Never-married,Private,Other-service,40,<=50K,0
62,Female,Bachelors,13,Married,Private,Adm-clerical,30,>50K,1
53,Male,HS-grad,9,Married,Self-emp,Sales,50,<=50K,0
25,Female,Assoc-acdm,12,Never-married,Private,Adm-clerical,38,<=50K,0
52,Male,Masters,14,Never-married,Local-gov,Prof-specialty,32,>50K,1
24,Female,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
32,Male,HS-grad,9,Never-married,Self-emp,Craft-repair,40,<=50K,0
29,Male,Assoc-voc,11,Married,State-gov,Protective-serv,40,>50K,1
44,Female,HS-grad,9,Divorced,Private,Other-service,30,<=50K,0
28,Male,11th,7,Never-married,Private,Craft-repair,40,<=50K,0
49,Male,Doctorate,16,Married,Self-emp,Prof-specialty,60,>50K,1
50,Female,HS-grad,9,Married,Private,Sales,40,<=50K,0
32,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
23,Female,Bachelors,13,Never-married,Private,Tech-support,20,<=50K,0
49,Male,Assoc-voc,11,Married,Private,Adm-clerical,40,<=50K,0
26,Female,Assoc-voc,11,Never-married,Private,Prof-specialty,60,<=50K,0
42,Male,Some-college,10,Married,Private,Craft-repair,40,<=50K,0
55,Male,Some-college,10,Divorced,State-gov,Adm-clerical,40,<=50K,0
22,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
51,Female,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
33,Female,Assoc-acdm,12,Married,Private,Exec-managerial,55,>50K,1
22,Male,Some-college,10,Never-married,Private,Prof-specialty,45,<=50K,0
39,Male,Masters,14,Married,Private,Prof-specialty,45,>50K,1
39,Male,Bachelors,13,Divorced,State-gov,Exec-managerial,40,<=50K,0
19,Female,10th,6,Never-married,Private,Sales,40,<=50K,0
32,Female,11th,7,Divorced,Private,Other-service,40,<=50K,0
19,Female,Some-college,10,Never-married,Private,Adm-clerical,30,<=50K,0
54,Male,Masters,14,Married,Local-gov,Adm-clerical,40,>50K,1
51,Female,HS-grad,9,Divorced,Private,Handlers-cleaners,20,<=50K,0
21,Female,12th,8,Married,Self-emp,Adm-clerical,30,<=50K,0
26,Male,Some-college,10,Never-married,Private,Adm-clerical,38,<=50K,0
22,Female,10th,6,Never-married,Private,Other-service,40,<=50K,0
27,Male,7th-8th,4,Married,Private,Transport-moving,45,<=50K,0
40,Male,HS-grad,9,Married,Federal-gov,Adm-clerical,55,>50K,1
28,Female,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
28,Female,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
30,Male,9th,5,Never-married,Private,Farming-fishing,40,<=50K,0
38,Male,HS-grad,9,Divorced,Private,Craft-repair,28,<=50K,0
19,Female,10th,6,Married-spouse-absent,Self-emp,Adm-clerical,40,<=50K,0
66,Male,HS-grad,9,Widowed,Private,Transport-moving,22,<=50K,0
50,Female,Some-college,10,Married,Private,Sales,39,<=50K,0
46,Male,Assoc-acdm,12,Married,Private,Craft-repair,45,<=50K,0
26,Male,HS-grad,9,Never-married,Private,Craft-repair,36,<=50K,0
25,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
59,Female,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
28,Male,12th,8,Divorced,Private,Farming-fishing,40,<=50K,0
24,Male,Bachelors,13,Never-married,Private,Exec-managerial,45,<=50K,0
42,Male,Prof-school,15,Married,Self-emp,Prof-specialty,38,>50K,1
20,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
44,Male,Masters,14,Married,Private,Exec-managerial,35,>50K,1
18,Male,Some-college,10,Never-married,Private,Sales,35,<=50K,0
42,Male,HS-grad,9,Divorced,Private,Transport-moving,46,<=50K,0
61,Male,9th,5,Widowed,Private,Exec-managerial,65,<=50K,0
51,Male,HS-grad,9,Married,Private,Prof-specialty,40,<=50K,0
20,Male,HS-grad,9,Married,Private,Sales,45,<=50K,0
34,Male,Bachelors,13,Married,Private,Exec-managerial,45,>50K,1
22,Female,Some-college,10,Married-spouse-absent,Private,Adm-clerical,39,<=50K,0
52,Male,Assoc-voc,11,Married,Self-emp,Craft-repair,40,<=50K,0
20,Female,Some-college,10,Never-married,Private,Sales,40,<=50K,0
46,Male,HS-grad,9,Separated,Private,Transport-moving,40,<=50K,0
30,Male,Some-college,10,Never-married,Local-gov,Craft-repair,40,<=50K,0
54,Male,Prof-school,15,Married,Self-emp,Prof-specialty,40,>50K,1
58,Male,Some-college,10,Married,Private,Exec-managerial,40,>50K,1
27,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
35,Male,HS-grad,9,Married,Private,Exec-managerial,55,>50K,1
46,Female,Masters,14,Divorced,Private,Exec-managerial,50,>50K,1
30,Female,Some-college,10,Never-married,State-gov,Adm-clerical,40,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Sales,36,<=50K,0
23,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
59,Male,Masters,14,Divorced,Self-emp,Prof-specialty,55,<=50K,0
22,Male,Some-college,10,Never-married,Private,Protective-serv,20,<=50K,0
33,Male,Masters,14,Married,Private,Exec-managerial,45,>50K,1
24,Male,HS-grad,9,Never-married,Private,Craft-repair,65,<=50K,0
44,Male,12th,8,Never-married,Private,Transport-moving,36,<=50K,0
27,Male,Masters,14,Never-married,Private,Tech-support,55,<=50K,0
44,Male,Assoc-voc,11,Married,Private,Craft-repair,40,<=50K,0
61,Male,HS-grad,9,Married,Self-emp,Exec-managerial,20,>50K,1
21,Male,Some-college,10,Never-married,Private,Tech-support,30,<=50K,0
34,Male,HS-grad,9,Separated,Private,Transport-moving,20,<=50K,0
27,Male,Bachelors,13,Never-married,Private,Machine-op-inspct,41,<=50K,0
24,Female,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
19,Female,Some-college,10,Never-married,Private,Exec-managerial,20,<=50K,0
59,Male,Assoc-acdm,12,Married,Federal-gov,Adm-clerical,40,<=50K,0
41,Male,Assoc-acdm,12,Separated,Local-gov,Craft-repair,50,<=50K,0
25,Female,HS-grad,9,Never-married,Private,Other-service,25,<=50K,0
52,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,>50K,1
35,Female,HS-grad,9,Married-spouse-absent,Private,Adm-clerical,40,<=50K,0
29,Male,Prof-school,15,Never-married,Self-emp,Prof-specialty,50,>50K,1
18,Female,HS-grad,9,Never-married,Private,Other-service,20,<=50K,0
36,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
47,Female,11th,7,Divorced,Private,Other-service,40,<=50K,0
36,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,>50K,1
31,Male,Masters,14,Married,Local-gov,Prof-specialty,45,<=50K,0
24,Female,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
30,Female,Some-college,10,Divorced,Private,Sales,40,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Exec-managerial,42,<=50K,0
26,Male,HS-grad,9,Never-married,Self-emp,Sales,50,<=50K,0
25,Male,11th,7,Married,Private,Craft-repair,40,<=50K,0
42,Male,Bachelors,13,Married,Self-emp,Exec-managerial,60,>50K,1
42,Male,Bachelors,13,Married,Self-emp,Farming-fishing,80,>50K,1
31,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
30,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
30,Male,11th,7,Married,Private,Other-service,40,<=50K,0
24,Male,Some-college,10,Never-married,Private,Sales,35,<=50K,0
28,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
55,Female,HS-grad,9,Separated,Private,Adm-clerical,25,<=50K,0
48,Male,Bachelors,13,Married,Self-emp,Sales,40,>50K,1
46,Female,HS-grad,9,Divorced,Private,Handlers-cleaners,48,<=50K,0
30,Male,HS-grad,9,Never-married,Self-emp,Craft-repair,40,<=50K,0
31,Male,HS-grad,9,Married,Private,Adm-clerical,40,>50K,1
23,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
18,Female,HS-grad,9,Never-married,Private,Sales,30,<=50K,0
23,Female,Some-college,10,Never-married,Private,Tech-support,40,<=50K,0
49,Male,HS-grad,9,Married,Private,Exec-managerial,55,>50K,1
27,Female,Some-college,10,Divorced,Private,Prof-specialty,40,<=50K,0
49,Male,Assoc-acdm,12,Married,Self-emp,Craft-repair,30,<=50K,0
40,Male,HS-grad,9,Married,Private,Transport-moving,20,<=50K,0
22,Male,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
52,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
39,Male,Some-college,10,Married,Private,Adm-clerical,25,<=50K,0
24,Male,HS-grad,9,Separated,Private,Other-service,40,<=50K,0
35,Female,Some-college,10,Divorced,State-gov,Exec-managerial,40,<=50K,0
44,Male,Some-college,10,Married,Private,Transport-moving,40,<=50K,0
25,Male,Some-college,10,Never-married,Private,Farming-fishing,40,<=50K,0
19,Male,Some-college,10,Never-married,Private,Handlers-cleaners,25,<=50K,0
26,Female,HS-grad,9,Never-married,Private,Exec-managerial,40,<=50K,0
65,Male,HS-grad,9,Married,Private,Transport-moving,40,>50K,1
31,Male,Some-college,10,Separated,Private,Handlers-cleaners,40,<=50K,0
22,Male,Some-college,10,Never-married,Self-emp,Craft-repair,40,<=50K,0
39,Male,Some-college,10,Never-married,Private,Craft-repair,50,<=50K,0
54,Male,Bachelors,13,Married,Private,Adm-clerical,40,>50K,1
26,Male,Assoc-voc,11,Never-married,Private,Tech-support,40,<=50K,0
48,Male,Bachelors,13,Married,Local-gov,Prof-specialty,40,<=50K,0
44,Male,Prof-school,15,Divorced,Private,Prof-specialty,55,>50K,1
37,Male,11th,7,Married-spouse-absent,Private,Other-service,40,<=50K,0
